goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2398264 ns/op	   3642816 Bytes	        -1.000 Load	     50000 N-runs	 1635592 B/op	    1875 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-800000-8              	       2	 176873117 ns/op	  83718912 Bytes	         0.7639 Load	    800000 N-runs	 4806648 B/op	  100138 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-800000-8                  	       2	 146710952 ns/op	  82113304 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-800000-8                	       2	 187657215 ns/op	 114750296 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-800000-8                   	       2	 139621834 ns/op	 169276496 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-800000-8              	       2	 149533867 ns/op	  91190272 Bytes	         0.7628 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-800000-8       	       2	 128598476 ns/op	 114766944 Bytes	         0.3817 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-1000000-8                   	       2	 191389286 ns/op	 205455072 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-1000000-8                 	       2	 180765532 ns/op	 221926080 Bytes	         0.4764 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-1000000-8          	       2	 181358806 ns/op	 221926144 Bytes	         0.4774 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-1000000-8             	       2	 244861476 ns/op	  98829424 Bytes	         0.9531 Load	   1000000 N-runs	 5997480 B/op	  124947 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-1000000-8                 	       2	 174287508 ns/op	 185749552 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-1000000-8               	       2	 262213265 ns/op	 211440624 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-1000000-8                  	       2	 198515134 ns/op	 182080160 Bytes	         0.4772 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-1000000-8             	       2	 168671089 ns/op	 211750272 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-1000000-8      	       2	 167336432 ns/op	 212891104 Bytes	         0.4765 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-1200000-8                   	       2	 223297063 ns/op	 220048240 Bytes	        -1.000 Load	   1200000 N-runs	  877536 B/op	    3047 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-1200000-8                 	       2	 226915784 ns/op	 234721552 Bytes	         0.5726 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-1200000-8          	       2	 193404566 ns/op	 297635680 Bytes	         0.2863 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-1200000-8             	       2	 254641538 ns/op	 128131296 Bytes	         0.5727 Load	   1200000 N-runs	 7221720 B/op	  150452 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-1200000-8                 	       2	 184694350 ns/op	 144478136 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-1200000-8               	       2	 274943090 ns/op	 203263992 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-1200000-8                  	       2	 197000235 ns/op	 178098272 Bytes	         0.2859 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-1200000-8             	       2	 206593348 ns/op	 246012880 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-1200000-8      	       2	 193327969 ns/op	 224260352 Bytes	         0.2860 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-1400000-8                   	       2	 266833709 ns/op	 175021672 Bytes	        -1.000 Load	   1400000 N-runs	 2765088 B/op	    9601 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-1400000-8                 	       2	 288339034 ns/op	 247525216 Bytes	         0.6675 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-1400000-8          	       2	 228525128 ns/op	 315682224 Bytes	         0.3336 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-1400000-8             	       2	 318575872 ns/op	 144841504 Bytes	         0.6678 Load	   1400000 N-runs	 8410776 B/op	  175224 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-1400000-8                 	       2	 229084130 ns/op	 155119112 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-1400000-8               	       2	 339404043 ns/op	 216067656 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-1400000-8                  	       2	 262976839 ns/op	 325119808 Bytes	         0.3337 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-1400000-8             	       2	 255054455 ns/op	 174190320 Bytes	         0.6681 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-1400000-8      	       2	 236010560 ns/op	 216084304 Bytes	         0.3337 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-1600000-8                   	       2	 336324694 ns/op	 259615952 Bytes	        -1.000 Load	   1600000 N-runs	 4035600 B/op	   14012 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-1600000-8                 	       2	 381881850 ns/op	 260320688 Bytes	         0.7634 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-1600000-8          	       2	 293130174 ns/op	 328477696 Bytes	         0.3820 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-1600000-8             	       2	 387086758 ns/op	 163631360 Bytes	         0.7638 Load	   1600000 N-runs	 9604320 B/op	  200090 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-1600000-8                 	       2	 307795044 ns/op	 163589208 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-1600000-8               	       2	 388657390 ns/op	 228863128 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-1600000-8                  	       2	 299359760 ns/op	 337915280 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-1600000-8             	       2	 307128916 ns/op	 185658688 Bytes	         0.7636 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-1600000-8      	       2	 263634276 ns/op	 228879776 Bytes	         0.3813 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-1800000-8                   	       2	 380833815 ns/op	 397593888 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-1800000-8                 	       2	 317394746 ns/op	 430410752 Bytes	         0.4296 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-1800000-8          	       2	 321117286 ns/op	 430410816 Bytes	         0.4290 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-1800000-8             	       2	 443646668 ns/op	 184523200 Bytes	         0.8583 Load	   1800000 N-runs	10807056 B/op	  225147 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-1800000-8                 	       2	 476479881 ns/op	 358058352 Bytes	        -1.000 Load	   1800000 N-runs	69206016 B/op	       2 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-1800000-8               	       2	 460541807 ns/op	 409439536 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-1800000-8                  	       2	 350669900 ns/op	 350718944 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-1800000-8             	       2	 314209038 ns/op	 409946304 Bytes	         0.4286 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-1800000-8      	       2	 316541427 ns/op	 410227232 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-2000000-8                   	       2	 403851312 ns/op	 410467824 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-2000000-8                 	       2	 369698032 ns/op	 443214416 Bytes	         0.4770 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-2000000-8          	       2	 375704856 ns/op	 443214480 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-2000000-8             	       2	 516081892 ns/op	 201231632 Bytes	         0.9542 Load	   2000000 N-runs	12012408 B/op	  250258 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-2000000-8                 	       2	 346441959 ns/op	 370862016 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-2000000-8               	       2	 538151298 ns/op	 422243200 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-2000000-8                  	       2	 415861342 ns/op	 363522608 Bytes	         0.4770 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-2000000-8             	       2	 355554765 ns/op	 254487008 Bytes	         0.4767 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-2000000-8      	       2	 350462594 ns/op	 423701872 Bytes	         0.4767 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-2200000-8                   	       2	 458896392 ns/op	 298584392 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-2200000-8                 	       2	 425131222 ns/op	 456009888 Bytes	         0.5246 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-2200000-8          	       2	 347208391 ns/op	 592324336 Bytes	         0.2620 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-2200000-8             	       2	 468650570 ns/op	 236770480 Bytes	         0.5243 Load	   2200000 N-runs	13184256 B/op	  274672 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-2200000-8                 	       2	 376865268 ns/op	 383657488 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-2200000-8               	       2	 472054148 ns/op	 393095144 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-2200000-8                  	       2	 352631938 ns/op	 342763600 Bytes	         0.2622 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-2200000-8             	       2	 389435826 ns/op	 435516864 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-2200000-8      	       2	 345516516 ns/op	 393111792 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-2400000-8                   	       2	 484238492 ns/op	 439331344 Bytes	        -1.000 Load	   2400000 N-runs	 1671696 B/op	    5804 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-2400000-8                 	       2	 477484234 ns/op	 468813744 Bytes	         0.5724 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-2400000-8          	       2	 383564053 ns/op	 594642432 Bytes	         0.2858 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-2400000-8             	       2	 529707120 ns/op	 257738976 Bytes	         0.5724 Load	   2400000 N-runs	14423040 B/op	  300480 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-2400000-8                 	       2	 408123137 ns/op	 396461344 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-2400000-8               	       2	 527536834 ns/op	 405898904 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-2400000-8                  	       2	 402962650 ns/op	 355567360 Bytes	         0.2862 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-2400000-8             	       2	 440150670 ns/op	 448156784 Bytes	         0.5725 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-2400000-8      	       2	 389115416 ns/op	 405915552 Bytes	         0.2862 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-2600000-8                   	       2	 534365452 ns/op	 457599232 Bytes	        -1.000 Load	   2600000 N-runs	 4206672 B/op	   14606 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-2600000-8                 	       2	 547179602 ns/op	 481617408 Bytes	         0.6200 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-2600000-8          	       2	 421324837 ns/op	 607446096 Bytes	         0.3102 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-2600000-8             	       2	 598049000 ns/op	 274403920 Bytes	         0.6199 Load	   2600000 N-runs	15589128 B/op	  324773 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-2600000-8                 	       2	 459995344 ns/op	 296805544 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-2600000-8               	       2	 590167562 ns/op	 418702568 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-2600000-8                  	       2	 446975132 ns/op	 368371024 Bytes	         0.3098 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-2600000-8             	       2	 497487590 ns/op	 462110912 Bytes	         0.6196 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-2600000-8      	       2	 421196843 ns/op	 460670448 Bytes	         0.3100 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-2800000-8                   	       2	 591007118 ns/op	 477141392 Bytes	        -1.000 Load	   2800000 N-runs	 5476752 B/op	   19016 allocs/op
