goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2714240 ns/op	   3636248 Bytes	        -1.000 Load	     50000 N-runs	 1629944 B/op	    1871 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-2000000-8                        	       2	 227726740 ns/op	 726333304 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-2000000-8                           	       2	 366060158 ns/op	 451553616 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-2000000-8                               	       2	  69028134 ns/op	 453051200 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-2000000-8                             	       2	 338670691 ns/op	 726205496 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-2200000-8                                 	       2	 170224390 ns/op	 521424592 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-2200000-8                               	       2	 261919608 ns/op	 546323864 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-2200000-8                        	       2	 172797872 ns/op	 684703176 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-2200000-8                           	       2	 288464062 ns/op	 411153896 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-2200000-8                               	       2	  79572159 ns/op	 488472064 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-2200000-8                             	       2	 275120380 ns/op	 751795760 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-2400000-8                                 	       2	 187263280 ns/op	 547165600 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-2400000-8                               	       2	 306735107 ns/op	 567727800 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-2400000-8                        	       2	 202762276 ns/op	 710309608 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-2400000-8                           	       2	 348253420 ns/op	 417994504 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-2400000-8                               	       2	  91382500 ns/op	 491140896 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-2400000-8                             	       2	 316518640 ns/op	 710293328 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-2600000-8                                 	       2	 212347331 ns/op	 564808336 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-2600000-8                               	       2	 354835931 ns/op	 584937848 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-2600000-8                        	       2	 219515216 ns/op	 735916456 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-2600000-8                           	       2	 383915423 ns/op	 633866224 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-2600000-8                               	       2	  98644871 ns/op	 516747744 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-2600000-8                             	       2	 345689028 ns/op	 735900176 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-2800000-8                                 	       2	 234066022 ns/op	 576836576 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-2800000-8                               	       2	 403307240 ns/op	 618924696 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-2800000-8                        	       2	 243927769 ns/op	 761506504 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-2800000-8                           	       2	 425640852 ns/op	 498768616 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-2800000-8                               	       2	 107996834 ns/op	 555444992 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-2800000-8                             	       2	 380082648 ns/op	 761490224 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-3000000-8                                 	       2	 264232752 ns/op	 630755760 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-3000000-8                               	       2	 469583494 ns/op	 644531544 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-3000000-8                        	       2	 273779058 ns/op	1324104184 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-3000000-8                           	       2	 482055389 ns/op	 710663120 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-3000000-8                               	       2	 147118924 ns/op	 541730240 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-3000000-8                             	       2	 419489928 ns/op	1323968184 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-50000-8              	       2	   2375571 ns/op	  10682776 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-50000-8            	       2	   2205539 ns/op	   9944456 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-50000-8     	       2	   2397344 ns/op	   9944536 Bytes	         0.1907 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-50000-8        	       2	   2129202 ns/op	   6219768 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-50000-8            	       2	   1940224 ns/op	   6811168 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-50000-8          	       2	   3673835 ns/op	   9928288 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-100000-8             	       2	   7924409 ns/op	  20976760 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-100000-8           	       2	   6595157 ns/op	  21607032 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-100000-8    	       2	   7729093 ns/op	  19439208 Bytes	         0.1907 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-100000-8       	       2	   7230926 ns/op	  12104328 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-100000-8           	       2	   6357116 ns/op	  18308600 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-100000-8         	       2	  10067116 ns/op	  19422960 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-200000-8             	       2	  23296938 ns/op	  41488856 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-200000-8           	       2	  20208005 ns/op	  38419864 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-200000-8    	       2	  20213630 ns/op	  38419960 Bytes	         0.1907 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-200000-8       	       2	  23421512 ns/op	  32329464 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-200000-8           	       2	  18514476 ns/op	  36175240 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-200000-8         	       2	  25239114 ns/op	  38403712 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-400000-8             	       2	  54944853 ns/op	  82507736 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-400000-8           	       2	  44948430 ns/op	  76389160 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-400000-8    	       2	  45149679 ns/op	  76389256 Bytes	         0.1907 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-400000-8       	       2	  56198960 ns/op	  47098792 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-400000-8           	       2	  42645678 ns/op	  71916312 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-400000-8         	       2	  54760008 ns/op	  76373008 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-600000-8             	       2	  75832950 ns/op	  84286352 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-600000-8           	       2	  72891856 ns/op	  89184440 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-600000-8    	       2	  67098012 ns/op	 139516184 Bytes	         0.1430 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-600000-8       	       2	  85557073 ns/op	 106596888 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-600000-8           	       2	  65008184 ns/op	 130586792 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-600000-8         	       2	  81825402 ns/op	 139499936 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-800000-8             	       2	 118609870 ns/op	 164584312 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-800000-8           	       2	  93711894 ns/op	 169104968 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-800000-8    	       2	  93699664 ns/op	 169105064 Bytes	         0.1907 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-800000-8       	       2	 123953166 ns/op	  93492936 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-800000-8           	       2	  91631682 ns/op	 143390264 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-800000-8         	       2	 113016322 ns/op	 152303408 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-1000000-8            	       2	 123399548 ns/op	 155317168 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-1000000-8          	       2	 121285058 ns/op	 165123032 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-1000000-8   	       2	 121326189 ns/op	 165123128 Bytes	         0.2384 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-1000000-8      	       2	 165220456 ns/op	 111123560 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-1000000-8          	       2	 116213746 ns/op	 143086720 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/generic-1000000-8        	       2	 145851658 ns/op	 165106880 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/std-1200000-8            	       2	 156747973 ns/op	 168150096 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robin-1200000-8          	       2	 150696268 ns/op	 177918312 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/robinLowLoad-1200000-8   	       2	 137618004 ns/op	 278581704 Bytes	         0.1431 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/unordered-1200000-8      	       2	 185889109 ns/op	 148931064 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullReadsAfterDeletingHalf/swiss-1200000-8          	       2	 140471382 ns/op	 260739416 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
